Date,Close/Last,Volume,Open,High,Low
08/06/2020,$83.5,N/A,$83.5,$83.5,$83.5
08/05/2020,$83.5,N/A,$83.5,$83.5,$83.5
08/04/2020,$83.5,111,$83.5,$83.5,$83.5
08/03/2020,$84.4,301,$84.4,$84.4,$84.4
07/31/2020,$81.55,N/A,$81.55,$81.55,$81.55
07/30/2020,$81.55,105,$81.55,$81.55,$81.55
07/29/2020,$81.5,N/A,$81.5,$81.5,$81.5
07/28/2020,$81.5,200,$81.5,$81.5,$81.5
07/27/2020,$80.2,N/A,$80.2,$80.2,$80.2
07/24/2020,$80.2,N/A,$80.2,$80.2,$80.2
07/23/2020,$80.2,N/A,$80.2,$80.2,$80.2
07/22/2020,$80.2,N/A,$80.2,$80.2,$80.2
07/21/2020,$80.2,235,$80.2,$80.2,$80.2
07/20/2020,$82.5,N/A,$82.5,$82.5,$82.5
07/17/2020,$82.5,N/A,$82.5,$82.5,$82.5
07/16/2020,$82.5,N/A,$82.5,$82.5,$82.5
07/15/2020,$82.5,1084,$82.5,$82.5,$82.5
07/14/2020,$82.5,696,$82,$82.5,$82
07/13/2020,$89,291,$89,$89,$89
07/10/2020,$89.8998,N/A,$89.8998,$89.8998,$89.8998
07/09/2020,$89.8998,115,$89.8998,$89.8998,$89.8998
07/08/2020,$79.0229,N/A,$79.0229,$79.0229,$79.0229
07/07/2020,$79.0229,N/A,$79.0229,$79.0229,$79.0229
07/06/2020,$79.0229,N/A,$79.0229,$79.0229,$79.0229
07/02/2020,$79.0229,N/A,$79.0229,$79.0229,$79.0229
07/01/2020,$79.0229,N/A,$79.0229,$79.0229,$79.0229
06/30/2020,$79.0229,N/A,$79.0229,$79.0229,$79.0229
06/29/2020,$79.0229,N/A,$79.0229,$79.0229,$79.0229
06/26/2020,$79.0229,N/A,$79.0229,$79.0229,$79.0229
06/25/2020,$79.0229,N/A,$79.0229,$79.0229,$79.0229
06/24/2020,$79.0229,872,$79.0229,$79.0229,$79.0229
06/23/2020,$78,320,$78,$78,$78
06/22/2020,$76.85,N/A,$76.85,$76.85,$76.85
06/19/2020,$76.85,N/A,$76.85,$76.85,$76.85
06/18/2020,$76.85,N/A,$76.85,$76.85,$76.85
06/17/2020,$76.85,207,$76.85,$76.85,$76.85
06/16/2020,$76.373,N/A,$76.373,$76.373,$76.373
06/15/2020,$76.373,N/A,$76.373,$76.373,$76.373
06/12/2020,$76.373,N/A,$76.373,$76.373,$76.373
06/11/2020,$76.373,N/A,$76.373,$76.373,$76.373
06/10/2020,$76.373,N/A,$76.373,$76.373,$76.373
06/09/2020,$76.373,778,$76.373,$76.373,$76.373
06/08/2020,$76.75,1267,$76,$76.75,$76
06/05/2020,$75.9,1005,$75.9,$75.9,$75.9
06/04/2020,$72.15,N/A,$72.15,$72.15,$72.15
06/03/2020,$72.15,N/A,$72.15,$72.15,$72.15
06/02/2020,$72.15,N/A,$72.15,$72.15,$72.15
06/01/2020,$72.15,N/A,$72.15,$72.15,$72.15
05/29/2020,$72.15,N/A,$72.15,$72.15,$72.15
05/28/2020,$72.15,N/A,$72.15,$72.15,$72.15
05/27/2020,$72.15,N/A,$72.15,$72.15,$72.15
05/26/2020,$72.15,N/A,$72.15,$72.15,$72.15
05/22/2020,$72.15,N/A,$72.15,$72.15,$72.15
05/21/2020,$72.15,N/A,$72.15,$72.15,$72.15
05/20/2020,$72.15,N/A,$72.15,$72.15,$72.15
05/19/2020,$72.15,750,$72.15,$72.15,$72.15
05/18/2020,$73.8,156,$73.8,$73.8,$73.8
05/15/2020,$74.75,N/A,$74.75,$74.75,$74.75
05/14/2020,$74.75,N/A,$74.75,$74.75,$74.75
05/13/2020,$74.75,200,$74.75,$74.75,$74.75
05/12/2020,$80,1580,$76,$80,$76
05/11/2020,$79.2,2500,$79.75,$79.75,$79.2
05/08/2020,$78,N/A,$78,$78,$78
05/07/2020,$78,1015,$78,$78,$78
05/06/2020,$77.4,12745,$77.1,$77.4,$77.1
05/05/2020,$73.5,N/A,$73.5,$73.5,$73.5
05/04/2020,$73.5,276,$75.15,$75.15,$73.5
05/01/2020,$73.5,N/A,$73.5,$73.5,$73.5
04/30/2020,$73.5,4482,$74.01,$74.01,$73
04/29/2020,$75.85,341,$75.85,$75.85,$75.85
04/28/2020,$75.85,170,$75.85,$75.85,$75.85
04/27/2020,$72.4,N/A,$72.4,$72.4,$72.4
04/24/2020,$72.4,240,$72.4,$72.4,$72.4
04/23/2020,$76.9,N/A,$76.9,$76.9,$76.9
04/22/2020,$76.9,N/A,$76.9,$76.9,$76.9
04/21/2020,$76.9,N/A,$76.9,$76.9,$76.9
04/20/2020,$76.9,N/A,$76.9,$76.9,$76.9
04/17/2020,$76.9,362,$76.9,$76.9,$76.9
04/16/2020,$75.4,N/A,$75.4,$75.4,$75.4
04/15/2020,$75.4,N/A,$75.4,$75.4,$75.4
04/14/2020,$75.4,233,$75.4,$75.4,$75.4
04/13/2020,$75.5,N/A,$75.5,$75.5,$75.5
04/09/2020,$75.5,N/A,$75.5,$75.5,$75.5
04/08/2020,$75.5,144,$75.5,$75.5,$75.5
04/07/2020,$74.75,N/A,$74.75,$74.75,$74.75
04/06/2020,$74.75,115,$74.75,$74.75,$74.75
04/03/2020,$74.5,N/A,$74.5,$74.5,$74.5
04/02/2020,$74.5,376,$74.5,$74.5,$74.5
04/01/2020,$75,817,$74.25,$75,$73.3011
03/31/2020,$72.597,N/A,$72.597,$72.597,$72.597
03/30/2020,$72.597,N/A,$72.597,$72.597,$72.597
03/27/2020,$72.597,4832,$74.5,$74.5,$72.597
03/26/2020,$74.55,9357,$74.2302,$74.55,$74.2302
03/25/2020,$68.75,1238,$70,$70,$67.9906
03/24/2020,$69.75,5018,$71,$71,$68
03/23/2020,$65.35,10586,$68.06,$68.06,$65.35
03/20/2020,$64.75,103,$64.75,$64.75,$64.75
03/19/2020,$64.8,200,$64.8,$64.8,$64.8
03/18/2020,$68,204,$68,$68,$68
03/17/2020,$71.4378,1129,$71.4378,$71.4378,$71.4378
03/16/2020,$63.0049,N/A,$63.0049,$63.0049,$63.0049
03/13/2020,$63.0049,806,$63.8771,$63.8771,$62.4
03/12/2020,$68,1661,$68,$68,$68
03/11/2020,$76,N/A,$76,$76,$76
03/10/2020,$76,N/A,$76,$76,$76
03/09/2020,$76,N/A,$76,$76,$76
03/06/2020,$76,N/A,$76,$76,$76
03/05/2020,$76,N/A,$76,$76,$76
03/04/2020,$76,N/A,$76,$76,$76
03/03/2020,$76,N/A,$76,$76,$76
03/02/2020,$76,N/A,$76,$76,$76
02/28/2020,$76,1660,$74,$76,$73.9
02/27/2020,$75,968,$73.75,$75,$73.75
02/26/2020,$79.1152,415,$79.1152,$79.1152,$79.1152
02/25/2020,$77.25,544,$77.25,$77.25,$77.25
02/24/2020,$78.2,100,$78.2,$78.2,$78.2
02/21/2020,$78.2,N/A,$78.2,$78.2,$78.2
02/20/2020,$78.2,N/A,$78.2,$78.2,$78.2
02/19/2020,$78.2,N/A,$78.2,$78.2,$78.2
02/18/2020,$78.2,N/A,$78.2,$78.2,$78.2
02/14/2020,$78.2,N/A,$78.2,$78.2,$78.2
02/13/2020,$78.2,110,$78.2,$78.2,$78.2
02/12/2020,$78.2,N/A,$78.2,$78.2,$78.2
02/11/2020,$78.2,N/A,$78.2,$78.2,$78.2
02/10/2020,$78.2,N/A,$78.2,$78.2,$78.2
02/07/2020,$78.2,N/A,$78.2,$78.2,$78.2
02/06/2020,$78.2,122,$78.2,$78.2,$78.2
02/05/2020,$76.725,N/A,$76.725,$76.725,$76.725
02/04/2020,$76.725,17058,$76.725,$76.725,$76.725
02/03/2020,$70.5,N/A,$70.5,$70.5,$70.5
01/31/2020,$70.5,N/A,$70.5,$70.5,$70.5
01/30/2020,$70.5,N/A,$70.5,$70.5,$70.5
01/29/2020,$70.5,N/A,$70.5,$70.5,$70.5
01/28/2020,$70.5,N/A,$70.5,$70.5,$70.5
01/27/2020,$70.5,N/A,$70.5,$70.5,$70.5
01/24/2020,$70.5,N/A,$70.5,$70.5,$70.5
01/23/2020,$70.5,N/A,$70.5,$70.5,$70.5
01/22/2020,$70.5,N/A,$70.5,$70.5,$70.5
01/21/2020,$70.5,261,$70.5,$70.5,$70.5
01/17/2020,$72,N/A,$72,$72,$72
01/16/2020,$72,N/A,$72,$72,$72
01/15/2020,$72,N/A,$72,$72,$72
01/14/2020,$72,200,$72,$72,$72
01/13/2020,$71,N/A,$71,$71,$71
01/10/2020,$71,N/A,$71,$71,$71
01/09/2020,$71,139,$71,$71,$71
01/08/2020,$67.5024,N/A,$67.5024,$67.5024,$67.5024
01/07/2020,$67.5024,N/A,$67.5024,$67.5024,$67.5024
01/06/2020,$67.5024,N/A,$67.5024,$67.5024,$67.5024
01/03/2020,$67.5024,N/A,$67.5024,$67.5024,$67.5024
01/02/2020,$67.5024,N/A,$67.5024,$67.5024,$67.5024
12/31/2019,$67.5024,N/A,$67.5024,$67.5024,$67.5024
12/30/2019,$67.5024,N/A,$67.5024,$67.5024,$67.5024
12/27/2019,$67.5024,N/A,$67.5024,$67.5024,$67.5024
12/26/2019,$67.5024,N/A,$67.5024,$67.5024,$67.5024
12/24/2019,$67.5024,N/A,$67.5024,$67.5024,$67.5024
12/23/2019,$67.5024,N/A,$67.5024,$67.5024,$67.5024
12/20/2019,$67.5024,N/A,$67.5024,$67.5024,$67.5024
12/19/2019,$67.5024,562,$66.54,$67.5024,$66.54
12/18/2019,$66,243,$66,$66,$66
12/17/2019,$68,N/A,$68,$68,$68
12/16/2019,$68,163,$68,$68,$68
12/13/2019,$64.1,N/A,$64.1,$64.1,$64.1
12/12/2019,$64.1,304,$64.1,$64.1,$64.1
12/11/2019,$63.0004,N/A,$63.0004,$63.0004,$63.0004
12/10/2019,$63.0004,2050,$63.0004,$63.0004,$63.0004
12/09/2019,$64.7,N/A,$64.7,$64.7,$64.7
12/06/2019,$64.7,N/A,$64.7,$64.7,$64.7
12/05/2019,$64.7,N/A,$64.7,$64.7,$64.7
12/04/2019,$64.7,1505,$64.7,$64.7,$64.7
12/03/2019,$62,N/A,$62,$62,$62
12/02/2019,$62,181,$62,$62,$62
11/29/2019,$60.5,1487,$61.2,$61.2,$60.5
11/27/2019,$61.2,1442,$61,$61.2,$61
11/26/2019,$55.5,N/A,$55.5,$55.5,$55.5
11/25/2019,$55.5,N/A,$55.5,$55.5,$55.5
11/22/2019,$55.5,N/A,$55.5,$55.5,$55.5
11/21/2019,$55.5,N/A,$55.5,$55.5,$55.5
11/20/2019,$55.5,N/A,$55.5,$55.5,$55.5
11/19/2019,$55.5,175,$55.5,$55.5,$55.5
11/18/2019,$55.5,N/A,$55.5,$55.5,$55.5
11/15/2019,$55.5,N/A,$55.5,$55.5,$55.5
11/14/2019,$55.5,N/A,$55.5,$55.5,$55.5
11/13/2019,$55.5,N/A,$55.5,$55.5,$55.5
11/12/2019,$55.5,137,$55.5,$55.5,$55.5
11/11/2019,$56.49,297,$56.49,$56.49,$56.49
11/08/2019,$59.55,N/A,$59.55,$59.55,$59.55
11/07/2019,$59.55,N/A,$59.55,$59.55,$59.55
11/06/2019,$59.55,285,$59.55,$59.55,$59.55
11/05/2019,$59.55,N/A,$59.55,$59.55,$59.55
11/04/2019,$59.55,272,$59.55,$59.55,$59.55
11/01/2019,$62,595,$68,$68,$61
10/31/2019,$57.9,N/A,$57.9,$57.9,$57.9
10/30/2019,$57.9,141,$57.9,$57.9,$57.9
10/29/2019,$58.5,N/A,$58.5,$58.5,$58.5
10/28/2019,$58.5,1110,$54.5,$58.7,$54.5
10/25/2019,$63.25,N/A,$63.25,$63.25,$63.25
10/24/2019,$63.25,N/A,$63.25,$63.25,$63.25
10/23/2019,$63.25,N/A,$63.25,$63.25,$63.25
10/22/2019,$63.25,N/A,$63.25,$63.25,$63.25
10/21/2019,$63.25,1000,$63.25,$63.25,$63.25
10/18/2019,$63,127,$63,$63,$63
10/17/2019,$72.4259,N/A,$72.4259,$72.4259,$72.4259
10/16/2019,$72.4259,N/A,$72.4259,$72.4259,$72.4259
10/15/2019,$72.4259,N/A,$72.4259,$72.4259,$72.4259
10/14/2019,$72.4259,N/A,$72.4259,$72.4259,$72.4259
10/11/2019,$72.4259,N/A,$72.4259,$72.4259,$72.4259
10/10/2019,$72.4259,N/A,$72.4259,$72.4259,$72.4259
10/09/2019,$72.4259,N/A,$72.4259,$72.4259,$72.4259
10/08/2019,$72.4259,N/A,$72.4259,$72.4259,$72.4259
10/07/2019,$72.4259,N/A,$72.4259,$72.4259,$72.4259
10/04/2019,$72.4259,N/A,$72.4259,$72.4259,$72.4259
10/03/2019,$72.4259,N/A,$72.4259,$72.4259,$72.4259
10/02/2019,$72.4259,N/A,$72.4259,$72.4259,$72.4259
10/01/2019,$72.4259,N/A,$72.4259,$72.4259,$72.4259
09/30/2019,$72.4259,1729,$72.4259,$72.4259,$72.4259
09/27/2019,$75.75,N/A,$75.75,$75.75,$75.75
09/26/2019,$75.75,N/A,$75.75,$75.75,$75.75
09/25/2019,$75.75,N/A,$75.75,$75.75,$75.75
09/24/2019,$75.75,N/A,$75.75,$75.75,$75.75
09/23/2019,$75.75,456,$76.2,$76.2,$75.75
09/20/2019,$81.25,N/A,$81.25,$81.25,$81.25
09/19/2019,$81.25,N/A,$81.25,$81.25,$81.25
09/18/2019,$81.25,N/A,$81.25,$81.25,$81.25
09/17/2019,$81.25,N/A,$81.25,$81.25,$81.25
09/16/2019,$81.25,118,$81.25,$81.25,$81.25
09/13/2019,$83.5,N/A,$83.5,$83.5,$83.5
09/12/2019,$83.5,N/A,$83.5,$83.5,$83.5
09/11/2019,$83.5,N/A,$83.5,$83.5,$83.5
09/10/2019,$83.5,N/A,$83.5,$83.5,$83.5
09/09/2019,$83.5,N/A,$83.5,$83.5,$83.5
09/06/2019,$83.5,N/A,$83.5,$83.5,$83.5
09/05/2019,$83.5,N/A,$83.5,$83.5,$83.5
09/04/2019,$83.5,N/A,$83.5,$83.5,$83.5
09/03/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/30/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/29/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/28/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/27/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/26/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/23/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/22/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/21/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/20/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/19/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/16/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/15/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/14/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/13/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/12/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/09/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/08/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/07/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/06/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/05/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/02/2019,$83.5,N/A,$83.5,$83.5,$83.5
08/01/2019,$83.5,320,$83.5,$83.5,$83.5
07/31/2019,$83.8,100,$83.8,$83.8,$83.8
07/30/2019,$81.55,1945,$81.55,$81.55,$81.55
07/29/2019,$84,N/A,$84,$84,$84
07/26/2019,$84,N/A,$84,$84,$84
07/25/2019,$84,N/A,$84,$84,$84
07/24/2019,$84,N/A,$84,$84,$84
07/23/2019,$84,156,$84,$84,$84
07/22/2019,$85.55,174,$85.55,$85.55,$85.55
07/19/2019,$81.72,N/A,$81.72,$81.72,$81.72
07/18/2019,$81.72,N/A,$81.72,$81.72,$81.72
07/17/2019,$81.72,246,$81.72,$81.72,$81.72
07/16/2019,$81.3,N/A,$81.3,$81.3,$81.3
07/15/2019,$81.3,N/A,$81.3,$81.3,$81.3
07/12/2019,$81.3,N/A,$81.3,$81.3,$81.3
07/11/2019,$81.3,N/A,$81.3,$81.3,$81.3
07/10/2019,$81.3,N/A,$81.3,$81.3,$81.3
07/09/2019,$81.3,N/A,$81.3,$81.3,$81.3
07/08/2019,$81.3,N/A,$81.3,$81.3,$81.3
07/05/2019,$81.3,N/A,$81.3,$81.3,$81.3
07/03/2019,$81.3,213,$81.3,$81.3,$81.3
07/02/2019,$76.4,N/A,$76.4,$76.4,$76.4
07/01/2019,$76.4,N/A,$76.4,$76.4,$76.4
06/28/2019,$76.4,N/A,$76.4,$76.4,$76.4
06/27/2019,$76.4,N/A,$76.4,$76.4,$76.4
06/26/2019,$76.4,N/A,$76.4,$76.4,$76.4
06/25/2019,$76.4,210,$76.4,$76.4,$76.4
06/24/2019,$77.25,N/A,$77.25,$77.25,$77.25
06/21/2019,$77.25,250,$77.25,$77.25,$77.25
06/20/2019,$76.4492,N/A,$76.4492,$76.4492,$76.4492
06/19/2019,$76.4492,N/A,$76.4492,$76.4492,$76.4492
06/18/2019,$76.4492,3703,$76.4492,$76.4492,$76.4492
06/17/2019,$78.3545,N/A,$78.3545,$78.3545,$78.3545
06/14/2019,$78.3545,N/A,$78.3545,$78.3545,$78.3545
06/13/2019,$78.3545,1944,$78.3545,$78.3545,$78.3545
06/12/2019,$80,N/A,$80,$80,$80
06/11/2019,$80,N/A,$80,$80,$80
06/10/2019,$80,N/A,$80,$80,$80
06/07/2019,$80,N/A,$80,$80,$80
06/06/2019,$80,N/A,$80,$80,$80
06/05/2019,$80,N/A,$80,$80,$80
06/04/2019,$80,N/A,$80,$80,$80
06/03/2019,$80,N/A,$80,$80,$80
05/31/2019,$80,N/A,$80,$80,$80
05/30/2019,$80,N/A,$80,$80,$80
05/29/2019,$80,N/A,$80,$80,$80
05/28/2019,$80,N/A,$80,$80,$80
05/24/2019,$80,N/A,$80,$80,$80
05/23/2019,$80,N/A,$80,$80,$80
05/22/2019,$80,8110,$80,$80,$80
05/21/2019,$80.6,N/A,$80.6,$80.6,$80.6
05/20/2019,$80.6,N/A,$80.6,$80.6,$80.6
05/17/2019,$80.6,406,$79.4,$80.6,$79.4
05/16/2019,$90,N/A,$90,$90,$90
05/15/2019,$90,120,$90,$90,$90
05/14/2019,$90.595,160,$90.595,$90.595,$90.595
05/13/2019,$93.35,N/A,$93.35,$93.35,$93.35
05/10/2019,$93.35,N/A,$93.35,$93.35,$93.35
05/09/2019,$93.35,N/A,$93.35,$93.35,$93.35
05/08/2019,$93.35,N/A,$93.35,$93.35,$93.35
05/07/2019,$93.35,N/A,$93.35,$93.35,$93.35
05/06/2019,$93.35,N/A,$93.35,$93.35,$93.35
05/03/2019,$93.35,N/A,$93.35,$93.35,$93.35
05/02/2019,$93.35,N/A,$93.35,$93.35,$93.35
05/01/2019,$93.35,N/A,$93.35,$93.35,$93.35
04/30/2019,$93.35,N/A,$93.35,$93.35,$93.35
04/29/2019,$93.35,517,$93.35,$93.35,$93.35
04/26/2019,$91.0032,N/A,$91.0032,$91.0032,$91.0032
04/25/2019,$91.0032,N/A,$91.0032,$91.0032,$91.0032
04/24/2019,$91.0032,N/A,$91.0032,$91.0032,$91.0032
04/23/2019,$91.0032,661,$91.0032,$91.0032,$91.0032
04/22/2019,$90,N/A,$90,$90,$90
04/18/2019,$90,209,$90,$90,$90
04/17/2019,$89.6,N/A,$89.6,$89.6,$89.6
04/16/2019,$89.6,N/A,$89.6,$89.6,$89.6
04/15/2019,$89.6,N/A,$89.6,$89.6,$89.6
04/12/2019,$89.6,N/A,$89.6,$89.6,$89.6
04/11/2019,$89.6,N/A,$89.6,$89.6,$89.6
04/10/2019,$89.6,N/A,$89.6,$89.6,$89.6
04/09/2019,$89.6,150,$89.6,$89.6,$89.6
04/08/2019,$89.7,N/A,$89.7,$89.7,$89.7
04/05/2019,$89.7,N/A,$89.7,$89.7,$89.7
04/04/2019,$89.7,220,$89.7,$89.7,$89.7
04/03/2019,$89.7,100,$89.7,$89.7,$89.7
04/02/2019,$88.7,N/A,$88.7,$88.7,$88.7
04/01/2019,$88.7,N/A,$88.7,$88.7,$88.7
03/29/2019,$88.7,160,$88.7,$88.7,$88.7
03/28/2019,$80.2,N/A,$80.2,$80.2,$80.2
03/27/2019,$80.2,N/A,$80.2,$80.2,$80.2
03/26/2019,$80.2,N/A,$80.2,$80.2,$80.2
03/25/2019,$80.2,N/A,$80.2,$80.2,$80.2
03/22/2019,$80.2,N/A,$80.2,$80.2,$80.2
03/21/2019,$80.2,N/A,$80.2,$80.2,$80.2
03/20/2019,$80.2,N/A,$80.2,$80.2,$80.2
03/19/2019,$80.2,N/A,$80.2,$80.2,$80.2
03/18/2019,$80.2,N/A,$80.2,$80.2,$80.2
03/15/2019,$80.2,N/A,$80.2,$80.2,$80.2
03/14/2019,$80.2,N/A,$80.2,$80.2,$80.2
03/13/2019,$80.2,2141,$80.0497,$80.2,$80.0497
03/12/2019,$75.7483,N/A,$75.7483,$75.7483,$75.7483
03/11/2019,$75.7483,N/A,$75.7483,$75.7483,$75.7483
03/08/2019,$75.7483,N/A,$75.7483,$75.7483,$75.7483
03/07/2019,$75.7483,N/A,$75.7483,$75.7483,$75.7483
03/06/2019,$75.7483,3532,$75.7483,$75.7483,$75.7483
03/05/2019,$72.25,N/A,$72.25,$72.25,$72.25
03/04/2019,$72.25,N/A,$72.25,$72.25,$72.25
03/01/2019,$72.25,N/A,$72.25,$72.25,$72.25
02/28/2019,$72.25,N/A,$72.25,$72.25,$72.25
02/27/2019,$72.25,175,$72.25,$72.25,$72.25
02/26/2019,$73.4,120,$73.4,$73.4,$73.4
02/25/2019,$75.05,5445,$75.05,$75.05,$75.05
02/22/2019,$74.98,N/A,$74.98,$74.98,$74.98
02/21/2019,$74.98,N/A,$74.98,$74.98,$74.98
02/20/2019,$74.98,N/A,$74.98,$74.98,$74.98
02/19/2019,$74.98,N/A,$74.98,$74.98,$74.98
02/15/2019,$74.98,N/A,$74.98,$74.98,$74.98
02/14/2019,$74.98,N/A,$74.98,$74.98,$74.98
02/13/2019,$74.98,520,$75.3168,$75.3168,$74.98
02/12/2019,$79.32,N/A,$79.32,$79.32,$79.32
02/11/2019,$79.32,N/A,$79.32,$79.32,$79.32
02/08/2019,$79.32,134,$79.32,$79.32,$79.32
02/07/2019,$82.45,120,$82.45,$82.45,$82.45
02/06/2019,$85.9,N/A,$85.9,$85.9,$85.9
02/05/2019,$85.9,N/A,$85.9,$85.9,$85.9
02/04/2019,$85.9,N/A,$85.9,$85.9,$85.9
02/01/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/31/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/30/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/29/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/28/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/25/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/24/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/23/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/22/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/18/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/17/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/16/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/15/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/14/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/11/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/10/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/09/2019,$85.9,N/A,$85.9,$85.9,$85.9
01/08/2019,$85.9,150,$85.9,$85.9,$85.9
01/07/2019,$80.5,N/A,$80.5,$80.5,$80.5
01/04/2019,$80.5,N/A,$80.5,$80.5,$80.5
01/03/2019,$80.5,N/A,$80.5,$80.5,$80.5
01/02/2019,$80.5,N/A,$80.5,$80.5,$80.5
12/31/2018,$80.5,968,$80.5,$80.5,$80.5
12/28/2018,$76.2057,N/A,$76.2057,$76.2057,$76.2057
12/27/2018,$76.2057,N/A,$76.2057,$76.2057,$76.2057
12/26/2018,$76.2057,N/A,$76.2057,$76.2057,$76.2057
12/24/2018,$76.2057,N/A,$76.2057,$76.2057,$76.2057
12/21/2018,$76.2057,N/A,$76.2057,$76.2057,$76.2057
12/20/2018,$76.2057,2091,$76.2057,$76.2057,$76.2057
12/19/2018,$78.61,N/A,$78.61,$78.61,$78.61
12/18/2018,$78.61,1750,$78.61,$78.61,$78.61
12/17/2018,$77.8,200,$75,$77.8,$75
12/14/2018,$75.25,N/A,$75.25,$75.25,$75.25
12/13/2018,$75.25,N/A,$75.25,$75.25,$75.25
12/12/2018,$75.25,N/A,$75.25,$75.25,$75.25
12/11/2018,$75.25,N/A,$75.25,$75.25,$75.25
12/10/2018,$75.25,N/A,$75.25,$75.25,$75.25
12/07/2018,$75.25,N/A,$75.25,$75.25,$75.25
12/06/2018,$75.25,453,$73,$75.25,$73
12/04/2018,$82.5359,N/A,$82.5359,$82.5359,$82.5359
12/03/2018,$82.5359,1392,$83.5,$83.5,$82.5359
11/30/2018,$76.55,N/A,$76.55,$76.55,$76.55
11/29/2018,$76.55,N/A,$76.55,$76.55,$76.55
11/28/2018,$76.55,N/A,$76.55,$76.55,$76.55
11/27/2018,$76.55,N/A,$76.55,$76.55,$76.55
11/26/2018,$76.55,104,$76.55,$76.55,$76.55
11/23/2018,$80.75,N/A,$80.75,$80.75,$80.75
11/21/2018,$80.75,N/A,$80.75,$80.75,$80.75
11/20/2018,$80.75,N/A,$80.75,$80.75,$80.75
11/19/2018,$80.75,N/A,$80.75,$80.75,$80.75
11/16/2018,$80.75,N/A,$80.75,$80.75,$80.75
11/15/2018,$80.75,N/A,$80.75,$80.75,$80.75
11/14/2018,$80.75,1062,$80.75,$80.75,$80.75
11/13/2018,$88.7,N/A,$88.7,$88.7,$88.7
11/12/2018,$88.7,N/A,$88.7,$88.7,$88.7
11/09/2018,$88.7,N/A,$88.7,$88.7,$88.7
11/08/2018,$88.7,N/A,$88.7,$88.7,$88.7
11/07/2018,$88.7,130,$88.7,$88.7,$88.7
11/06/2018,$89.2096,850,$89.2096,$89.2096,$89.2096
11/05/2018,$89.11,157,$89.11,$89.11,$89.11
11/02/2018,$90.08,N/A,$90.08,$90.08,$90.08
11/01/2018,$90.08,N/A,$90.08,$90.08,$90.08
10/31/2018,$90.08,N/A,$90.08,$90.08,$90.08
10/30/2018,$90.08,181,$90.08,$90.08,$90.08
10/29/2018,$94.6,N/A,$94.6,$94.6,$94.6
10/26/2018,$94.6,185,$94.6,$94.6,$94.6
10/25/2018,$93.9,N/A,$93.9,$93.9,$93.9
10/24/2018,$93.9,N/A,$93.9,$93.9,$93.9
10/23/2018,$93.9,305,$93.9,$93.9,$93.9
10/22/2018,$100.5,N/A,$100.5,$100.5,$100.5
10/19/2018,$100.5,1090,$100.5,$100.5,$100.5
10/18/2018,$99,N/A,$99,$99,$99
10/17/2018,$99,N/A,$99,$99,$99
10/16/2018,$99,N/A,$99,$99,$99
10/15/2018,$99,293,$99,$99,$99
10/12/2018,$97.25,194,$97.25,$97.25,$97.25
10/11/2018,$98.25,N/A,$98.25,$98.25,$98.25
10/10/2018,$98.25,2519,$100,$100,$98.25
10/09/2018,$114.3,N/A,$114.3,$114.3,$114.3
10/08/2018,$114.3,N/A,$114.3,$114.3,$114.3
10/05/2018,$114.3,N/A,$114.3,$114.3,$114.3
10/04/2018,$114.3,N/A,$114.3,$114.3,$114.3
10/03/2018,$114.3,362,$114.3,$114.3,$114.3
10/02/2018,$115,100,$115,$115,$115
